"Country";"item_date_published";"num.newspaper";"num.feeds";"av.sents";"num.news"
"400";"Deutschland";2020-08-22;171;1051;0.00490117547595689;2648
"401";"Deutschland";2020-08-23;207;1791;-0.0221296935170779;7261
"402";"Deutschland";2020-08-24;215;1951;0.0108969116208907;10219
"403";"Deutschland";2020-08-25;215;1940;-0.0264020755007876;10741
"404";"Deutschland";2020-08-26;217;1916;-0.0311848840629008;10300
"405";"Deutschland";2020-08-27;215;1956;-0.00407480750300545;10413
"406";"Deutschland";2020-08-28;216;1920;-0.00918214401699021;10807
"407";"Deutschland";2020-08-29;193;1289;-0.0262163097791136;4638
"408";"Deutschland";2020-08-30;201;1729;-0.0435815305968497;6815
"409";"Deutschland";2020-08-31;215;1922;-0.0202512343919631;10192
"410";"Deutschland";2020-09-01;215;1912;0.0040049270105696;10708
"411";"Deutschland";2020-09-02;215;1933;0.00875961502932887;10650
"412";"Deutschland";2020-09-03;213;1927;-0.00914485232682064;10360
"413";"Deutschland";2020-09-04;214;1918;-0.0158418717282908;10653
"414";"Deutschland";2020-09-05;194;1289;-0.037536806242923;4699
"415";"Deutschland";2020-09-06;203;1744;-0.0339450373794715;7326
"416";"Deutschland";2020-09-07;216;1919;-0.0235463483754888;10373
"417";"Deutschland";2020-09-08;215;1921;0.00294605432099219;10532
"418";"Deutschland";2020-09-09;217;1941;-0.0329216455421459;10834
"419";"Deutschland";2020-09-10;214;1922;-0.0121916397572919;11127
"420";"Deutschland";2020-09-11;216;1921;-0.00445609382612859;11174
"421";"Deutschland";2020-09-12;193;1309;-0.0422398560679886;5065
"422";"Deutschland";2020-09-13;203;1773;-0.00470507158746242;8251
"423";"Deutschland";2020-09-14;214;1962;0.000746085000752037;11031
"424";"Deutschland";2020-09-15;214;1919;0.000180649690887227;10891
"425";"Deutschland";2020-09-16;216;1916;0.0103682882541618;10958
"426";"Deutschland";2020-09-17;211;1931;-0.0151327258680417;11008
"427";"Deutschland";2020-09-18;215;1871;-0.00892878625375526;11024
"428";"Deutschland";2020-09-19;190;1311;-0.0139966501833319;4958
"429";"Deutschland";2020-09-20;202;1768;-0.0151563180376479;7694
"430";"Deutschland";2020-09-21;214;1947;-0.0108436814836631;10659
"431";"Deutschland";2020-09-22;213;1901;0.00794565830177404;10829
"432";"Deutschland";2020-09-23;215;1931;-0.0230328911826193;11292
"433";"Deutschland";2020-09-24;213;1929;-0.021448183888896;11495
"434";"Deutschland";2020-09-25;215;1906;-0.0066485685914431;11688
"435";"Deutschland";2020-09-26;193;1317;0.00517827707507511;4970
"436";"Deutschland";2020-09-27;202;1744;-0.0159925856694794;7890
"437";"Deutschland";2020-09-28;216;1939;-0.0147789723651024;10806
"438";"Deutschland";2020-09-29;215;1914;-0.00382586205658908;11294
"439";"Deutschland";2020-09-30;215;1905;-0.00188184333255912;11130
"440";"Deutschland";2020-10-01;218;1925;-0.00687081579234836;11185
"441";"Deutschland";2020-10-02;203;1532;0.0137230673004678;8065
"442";"Deutschland";2020-10-03;182;1225;0.0124110102532618;4235
"443";"Deutschland";2020-10-04;197;1743;-0.036888128011406;7423
"444";"Deutschland";2020-10-05;215;1948;-0.0211727232277032;11257
"445";"Deutschland";2020-10-06;213;1921;-0.00417544190916103;11578
"446";"Deutschland";2020-10-07;216;1932;-0.00856769353841754;11365
"447";"Deutschland";2020-10-08;214;1934;0.0069821028863145;11358
"448";"Deutschland";2020-10-09;216;1929;-0.00097230623326089;11157
"449";"Deutschland";2020-10-10;191;1336;-0.0121631075595725;4800
"450";"Deutschland";2020-10-11;200;1778;-0.000149670825725861;7597
"451";"Deutschland";2020-10-12;214;1939;-0.00864648606837145;10635
"452";"Deutschland";2020-10-13;214;1929;-0.0122734792409742;10973
"453";"Deutschland";2020-10-14;217;1925;0.0127404348409644;10588
"454";"Deutschland";2020-10-15;200;1708;0.0170413478339438;5860
"455";"Deutschland";2020-10-16;155;1230;0.0342981431580859;4587
"456";"Deutschland";2020-10-17;140;787;0.00267848216103114;1942
"457";"Deutschland";2020-10-18;169;1375;0.0148653123689413;4511
"458";"Deutschland";2020-10-19;216;1898;-0.0116275627774854;10556
"459";"Deutschland";2020-10-20;212;1907;-0.0237320333743625;11326
"460";"Deutschland";2020-10-21;216;1912;-0.0203559881206062;11148
"461";"Deutschland";2020-10-22;211;1911;-0.0159382922343268;11324
"462";"Deutschland";2020-10-23;212;1885;-0.00281024103067177;11279
"463";"Deutschland";2020-10-24;195;1381;-0.0196133732900596;5496
"464";"Deutschland";2020-10-25;202;1756;-0.0425686143428174;7648
"465";"Deutschland";2020-10-26;215;1912;-0.0108063094465777;10777
"466";"Deutschland";2020-10-27;213;1911;-0.0307596726915766;11336
"467";"Deutschland";2020-10-28;214;1925;-0.00666092738860176;10770
"468";"Deutschland";2020-10-29;215;1903;-0.0428721265218302;11203
"469";"Deutschland";2020-10-30;213;1841;-0.0185028151019431;10204
"470";"Deutschland";2020-10-31;194;1292;-0.0501233213302062;4457
"471";"Deutschland";2020-11-01;206;1731;-0.0449350403275198;7311
"472";"Deutschland";2020-11-02;217;1898;-0.0213456251518376;10310
"473";"Deutschland";2020-11-03;216;1903;-0.0167324966744579;11086
"474";"Deutschland";2020-11-04;217;1908;0.0184942348382099;10661
"475";"Deutschland";2020-11-05;214;1915;-0.00315374254294104;10743
"476";"Deutschland";2020-11-06;216;1901;-0.00798660697577182;10641
"477";"Deutschland";2020-11-07;195;1321;-0.00151288957889888;4947
"478";"Deutschland";2020-11-08;199;1705;0.00909096760836864;6873
"479";"Deutschland";2020-11-09;215;1900;0.00718086338927676;10488
"480";"Deutschland";2020-11-10;215;1927;-0.019977160658873;10748
"481";"Deutschland";2020-11-11;216;1909;-0.00987338613761603;10674
"482";"Deutschland";2020-11-12;216;1898;-0.00993167501948699;10560
"483";"Deutschland";2020-11-13;217;1882;-0.0201407211425476;11327
"484";"Deutschland";2020-11-14;192;1311;-0.0546405288059767;4900
"485";"Deutschland";2020-11-15;202;1668;-0.0202494426998786;6956
"486";"Deutschland";2020-11-16;216;1921;-0.0144251569763977;10961
"487";"Deutschland";2020-11-17;214;1884;-0.0372827705596473;11238
"488";"Deutschland";2020-11-18;214;1906;-0.0299142315165642;10972
"489";"Deutschland";2020-11-19;217;1913;-0.0368295502398431;11028
"490";"Deutschland";2020-11-20;218;1928;-0.0132543920700448;11365
"491";"Deutschland";2020-11-21;192;1312;-0.0418106550541109;5073
"492";"Deutschland";2020-11-22;207;1741;-0.0105450001622765;7470
"493";"Deutschland";2020-11-23;220;1931;-0.00145455438022852;10863
"494";"Deutschland";2020-11-24;218;1945;0.000188236956489956;11732
"495";"Deutschland";2020-11-25;218;1925;-0.00794504477256252;10966
"496";"Deutschland";2020-11-26;217;1970;0.000158921194866995;10822
"497";"Deutschland";2020-11-27;217;1952;-0.00628336999491225;11862
"498";"Deutschland";2020-11-28;196;1368;-0.0299306081157534;5388
"499";"Deutschland";2020-11-29;206;1772;-0.0211277753328016;7411
"500";"Deutschland";2020-11-30;216;1945;0.0083765848009826;11680
"501";"Deutschland";2020-12-01;213;1932;-0.0123140192299591;11461
"502";"Deutschland";2020-12-02;212;1901;-0.00453511031714024;11400
"503";"Deutschland";2020-12-03;213;1922;-0.0026627554725413;11271
"504";"Deutschland";2020-12-04;213;1910;0.0109908941953064;11322
"505";"Deutschland";2020-12-05;194;1351;-0.0210701041607805;5150
"506";"Deutschland";2020-12-06;202;1710;-0.0170533111634472;7325
"507";"Deutschland";2020-12-07;214;1904;-0.00217275281014587;10832
"508";"Deutschland";2020-12-08;216;1865;-0.00473240599672601;11200
"509";"Deutschland";2020-12-09;212;1859;-0.0131949371208207;11285
"510";"Deutschland";2020-12-10;214;1859;0.0079728648368944;11450
"511";"Deutschland";2020-12-11;216;1862;-0.00536489798831137;11321
"512";"Deutschland";2020-12-12;196;1318;-0.0163319605299155;5320
"513";"Deutschland";2020-12-13;201;1694;-0.00148027961437949;7395
"514";"Deutschland";2020-12-14;215;1880;-0.0228217043618678;10720
"515";"Deutschland";2020-12-15;214;1872;-0.00448307703561464;11309
"516";"Deutschland";2020-12-16;215;1878;-0.00867306057017783;11327
"517";"Deutschland";2020-12-17;214;1894;-0.00837664667784257;11262
"518";"Deutschland";2020-12-18;216;1850;-0.00313828641506086;11252
"519";"Deutschland";2020-12-19;190;1325;0.00275863402905701;4999
"520";"Deutschland";2020-12-20;202;1690;0.0133225420384993;7191
"521";"Deutschland";2020-12-21;213;1852;0.0103772995172433;10545
"522";"Deutschland";2020-12-22;211;1896;-0.00436141482358603;10671
"523";"Deutschland";2020-12-23;214;1817;0.00869317224315041;10157
"524";"Deutschland";2020-12-24;198;1287;0.0448163630151318;4464
"525";"Deutschland";2020-12-25;181;1120;-0.0140214735511007;3546
"526";"Deutschland";2020-12-26;188;1160;-0.0411006167582484;3600
"527";"Deutschland";2020-12-27;197;1660;-0.0228249863682884;6523
"528";"Deutschland";2020-12-28;212;1802;-0.0137399134701094;9300
"529";"Deutschland";2020-12-29;213;1810;-0.00773191954551519;9425
"530";"Deutschland";2020-12-30;213;1795;-0.00851821881599946;9257
"531";"Deutschland";2020-12-31;195;1309;0.0194232413319192;4830
"532";"Deutschland";2021-01-01;10;35;0.179176489077479;42
"533";"Deutschland";2021-01-02;9;22;0.0725058158624592;23
"534";"Deutschland";2021-01-03;18;46;0.381453853663421;52
"535";"Deutschland";2021-01-04;20;50;0.316028680430117;50
"536";"Deutschland";2021-01-05;14;33;-0.24920100498014;36
"537";"Deutschland";2021-01-06;13;35;0.260717276251257;39
"538";"Deutschland";2021-01-07;22;63;0.0269296285464398;69
"539";"Deutschland";2021-01-08;26;64;0.0914286227864744;82
"540";"Deutschland";2021-01-09;9;10;-0.411621912736792;11
"541";"Deutschland";2021-01-10;16;46;-0.0551144527986633;55
"542";"Deutschland";2021-01-11;22;59;-0.107047535448576;69
"543";"Deutschland";2021-01-12;24;69;0.355826552099844;86
"544";"Deutschland";2021-01-13;23;63;0.0161380082212835;75
"545";"Deutschland";2021-01-14;32;240;0.217365183785027;285
"546";"Deutschland";2021-01-15;30;92;-0.0385443252302694;115
"547";"Deutschland";2021-01-16;14;17;0.0863889733454951;18
"548";"Deutschland";2021-01-17;19;64;0.248135781858653;72
"549";"Deutschland";2021-01-18;23;74;0.286971619531135;93
"550";"Deutschland";2021-01-19;25;89;-0.104989616151141;107
"551";"Deutschland";2021-01-20;26;85;0.160281925962531;115
"552";"Deutschland";2021-01-21;27;92;0.368960354526497;120
"553";"Deutschland";2021-01-22;27;96;0.134878625956784;127
"554";"Deutschland";2021-01-23;14;26;-0.236813494990473;28
"555";"Deutschland";2021-01-24;24;76;0.349464250062137;91
"556";"Deutschland";2021-01-25;30;96;-0.181551400686514;116
"557";"Deutschland";2021-01-26;32;91;0.205558839102114;118
"558";"Deutschland";2021-01-27;26;94;0.211634034426107;133
"559";"Deutschland";2021-01-28;34;110;0.220891050603541;141
"560";"Deutschland";2021-01-29;30;98;0.146214062866511;127
"561";"Deutschland";2021-01-30;22;27;0.171762551174316;32
"562";"Deutschland";2021-01-31;25;76;0.171004935173096;84
"563";"Deutschland";2021-02-01;33;81;0.0895024402317019;101
"564";"Deutschland";2021-02-02;30;101;0.154820405599975;128
"565";"Deutschland";2021-02-03;34;106;0.243976053334781;130
"566";"Deutschland";2021-02-04;43;139;0.198376262853955;178
"567";"Deutschland";2021-02-05;34;126;0.107020499159441;158
"568";"Deutschland";2021-02-06;19;29;0.231028893587033;34
"569";"Deutschland";2021-02-07;33;108;-0.135653245882804;137
"570";"Deutschland";2021-02-08;34;126;0.23075432488992;158
"571";"Deutschland";2021-02-09;39;139;0.0123089369620058;190
"572";"Deutschland";2021-02-10;37;144;0.134967236421369;184
"573";"Deutschland";2021-02-11;39;156;-0.00757708935014643;228
"574";"Deutschland";2021-02-12;39;156;0.179278876510491;235
"575";"Deutschland";2021-02-13;20;35;0.0646721743469018;39
"576";"Deutschland";2021-02-14;37;121;0.262891034646991;151
"577";"Deutschland";2021-02-15;50;173;0.0247714331516235;252
"578";"Deutschland";2021-02-16;43;172;0.282523522859799;247
"579";"Deutschland";2021-02-17;49;187;0.0449142445767254;264
"580";"Deutschland";2021-02-18;53;216;0.0437898394924191;365
"581";"Deutschland";2021-02-19;53;194;0.239764979301958;322
"582";"Deutschland";2021-02-20;42;87;0.133294453567861;116
"583";"Deutschland";2021-02-21;46;166;0.0267634511154168;249
"584";"Deutschland";2021-02-22;62;226;0.0709119684636379;401
"585";"Deutschland";2021-02-23;60;258;-0.0246520673833863;473
"586";"Deutschland";2021-02-24;66;276;0.11506230741402;484
"587";"Deutschland";2021-02-25;69;375;0.033413402149376;697
"588";"Deutschland";2021-02-26;70;374;0.125361261178203;780
"589";"Deutschland";2021-02-27;55;157;0.244313721383499;239
"590";"Deutschland";2021-02-28;67;328;0.031528952340824;536
"591";"Deutschland";2021-03-01;81;451;0.14139411018745;932
"592";"Deutschland";2021-03-02;82;498;-0.0194117551730011;1147
"593";"Deutschland";2021-03-03;89;541;0.109036732584538;1323
"594";"Deutschland";2021-03-04;99;614;0.157771479735013;1761
"595";"Deutschland";2021-03-05;121;709;0.0917335364645918;2584
"596";"Deutschland";2021-03-06;99;376;-0.00193392440088327;978
"597";"Deutschland";2021-03-07;114;642;-0.00655091271995739;1807
"598";"Deutschland";2021-03-08;140;926;0.0683129363352516;3871
"599";"Deutschland";2021-03-09;156;1073;0.0212054733227911;5057
"600";"Deutschland";2021-03-10;132;615;0.0323957399702856;1550
"601";"Liechtenstein";2019-08-12;3;22;-0.0325396825396825;302
"602";"Liechtenstein";2019-08-13;3;20;-0.0087077010291296;142
"603";"Liechtenstein";2019-08-14;3;22;-0.0104254400172768;142
"604";"Liechtenstein";2019-08-15;3;19;-0.0164688878746387;152
"605";"Liechtenstein";2019-08-16;3;20;-0.0530696229108928;114
"606";"Liechtenstein";2019-08-17;2;10;-0.029010179010179;40
"607";"Liechtenstein";2019-08-18;3;11;0.0196488696488696;48
"608";"Liechtenstein";2019-08-19;3;22;0.0108054085831864;167
"609";"Liechtenstein";2019-08-20;3;20;-0.0611211998923863;130
"610";"Liechtenstein";2019-08-21;3;22;0.0584709146313731;167
"611";"Liechtenstein";2019-08-22;3;21;-0.0224760737628385;168
"612";"Liechtenstein";2019-08-23;3;22;-0.00620280474649407;145
"613";"Liechtenstein";2019-08-24;3;17;0.0611805178345102;139
"614";"Liechtenstein";2019-08-25;3;19;0.0491459189428733;113
"615";"Liechtenstein";2019-08-26;3;22;0.00552161829939608;125
"616";"Liechtenstein";2019-08-27;3;22;0.0749323738069719;141
"617";"Liechtenstein";2019-08-28;3;22;0.04108049311095;180
"618";"Liechtenstein";2019-08-29;3;22;0.069469696969697;122
"619";"Liechtenstein";2019-08-30;3;22;0.0218844794696188;198
"620";"Liechtenstein";2019-08-31;3;20;-0.0229725210411906;134
"621";"Liechtenstein";2019-09-01;3;18;-0.0479546884833228;129
"622";"Liechtenstein";2019-09-02;3;20;0.0319514361859639;153
"623";"Liechtenstein";2019-09-03;3;22;-0.0016504639638968;152
"624";"Liechtenstein";2019-09-04;3;22;-0.0379267323192557;160
"625";"Liechtenstein";2019-09-05;3;22;0.07782480893592;168
"626";"Liechtenstein";2019-09-06;3;22;-0.0156202435312024;154
"627";"Liechtenstein";2019-09-07;3;18;0.016785305187367;113
"628";"Liechtenstein";2019-09-08;3;22;0.00145841812508479;121
"629";"Liechtenstein";2019-09-09;3;22;0.0353316326530612;131
"630";"Liechtenstein";2019-09-10;3;20;-0.0511163801620233;144
"631";"Liechtenstein";2019-09-11;3;20;0.0129652774004238;138
"632";"Liechtenstein";2019-09-12;3;20;0.0457010803874273;162
"633";"Liechtenstein";2019-09-13;3;22;-0.0331716781716782;178
"634";"Liechtenstein";2019-09-14;3;21;-0.0173659673659674;136
"635";"Liechtenstein";2019-09-15;3;20;-0.0272252915899325;85
"636";"Liechtenstein";2019-09-16;3;20;0.0520372088229231;159
"637";"Liechtenstein";2019-09-17;3;21;0.00938392030095087;131
"638";"Liechtenstein";2019-09-18;3;20;0.0192763447971781;140
"639";"Liechtenstein";2019-09-19;3;22;0.0292698580489278;172
"640";"Liechtenstein";2019-09-20;3;22;0.00870086471590231;152
"641";"Liechtenstein";2019-09-21;3;19;-0.0435344991266044;157
"642";"Liechtenstein";2019-09-22;3;19;-0.00331669182243895;125
"643";"Liechtenstein";2019-09-23;3;19;-0.0551562344015174;148
"644";"Liechtenstein";2019-09-24;3;20;0.0175627240143369;128
"645";"Liechtenstein";2019-09-25;3;20;-0.00634845478595479;178
"646";"Liechtenstein";2019-09-26;3;20;0.0809619430101358;165
"647";"Liechtenstein";2019-09-27;3;22;-0.0238211609179351;149
"648";"Liechtenstein";2019-09-28;3;17;0.0296721466364324;85
"649";"Liechtenstein";2019-09-29;3;19;-0.00264380681047348;133
"650";"Liechtenstein";2019-09-30;3;20;0.0333371860070889;159
"651";"Liechtenstein";2019-10-01;3;20;-0.0649096535888989;148
"652";"Liechtenstein";2019-10-02;3;16;-0.0116545116545117;49
"653";"Liechtenstein";2019-10-03;3;20;0.0798731074921551;192
"654";"Liechtenstein";2019-10-04;3;20;-0.0517159277504105;137
"655";"Liechtenstein";2019-10-05;3;19;-0.0137643378519291;113
"656";"Liechtenstein";2019-10-06;3;20;0.0139115000226111;111
"657";"Liechtenstein";2019-10-07;3;20;0.0493890682450004;125
"658";"Liechtenstein";2019-10-08;3;22;0.00776698459625289;158
"659";"Liechtenstein";2019-10-09;3;22;0.0327726574500768;145
"660";"Liechtenstein";2019-10-10;3;21;0.0134798691136719;141
"661";"Liechtenstein";2019-10-11;3;20;0.0656565226332668;111
"662";"Liechtenstein";2019-10-12;3;19;-0.0269736943787577;69
"663";"Liechtenstein";2019-10-13;3;14;-0.0110470275066548;72
"664";"Liechtenstein";2019-10-14;3;22;0.000304408450475867;175
"665";"Liechtenstein";2019-10-15;3;22;0.0221788194444444;136
"666";"Liechtenstein";2019-10-16;3;22;0.00435708959198892;146
"667";"Liechtenstein";2019-10-17;3;22;0.0135176612899385;152
"668";"Liechtenstein";2019-10-18;3;20;-0.0732861247947455;133
"669";"Liechtenstein";2019-10-19;3;20;-0.0228483606557377;127
"670";"Liechtenstein";2019-10-20;3;18;-0.0103361420325706;119
"671";"Liechtenstein";2019-10-21;3;18;0.0437312312312312;162
"672";"Liechtenstein";2019-10-22;3;20;0.0149157616262879;128
"673";"Liechtenstein";2019-10-23;3;21;-0.0558532060274221;137
"674";"Liechtenstein";2019-10-24;3;22;-0.0142248818719407;195
"675";"Liechtenstein";2019-10-25;3;20;0.00060888552952045;143
"676";"Liechtenstein";2019-10-26;3;20;0.0250207626106907;139
"677";"Liechtenstein";2019-10-27;3;19;-0.0301415701415701;94
"678";"Liechtenstein";2019-10-28;3;20;0.0568112126744049;144
"679";"Liechtenstein";2019-10-29;3;22;-0.0583123969284684;172
"680";"Liechtenstein";2019-10-30;3;20;0.0538031561163234;171
"681";"Liechtenstein";2019-10-31;3;20;0.0159542374454655;163
"682";"Liechtenstein";2019-11-01;3;21;-0.0106031975079594;134
"683";"Liechtenstein";2019-11-02;3;16;-0.0153531170922475;112
"684";"Liechtenstein";2019-11-03;3;19;-0.0420574336604871;118
"685";"Liechtenstein";2019-11-04;3;20;0.0355330161115285;143
"686";"Liechtenstein";2019-11-05;3;20;-0.01405273937532;146
"687";"Liechtenstein";2019-11-06;3;20;0.0614054132291214;164
"688";"Liechtenstein";2019-11-07;3;20;0.0134842055634135;152
"689";"Liechtenstein";2019-11-08;3;20;0.0149826477783467;139
"690";"Liechtenstein";2019-11-09;3;21;-0.0077345897133883;137
"691";"Liechtenstein";2019-11-10;3;19;-0.0184514831573655;92
"692";"Liechtenstein";2019-11-11;3;19;-0.0282714904143476;149
"693";"Liechtenstein";2019-11-12;3;22;0.0100462407185096;159
"694";"Liechtenstein";2019-11-13;3;22;0.023530612244898;167
"695";"Liechtenstein";2019-11-14;3;20;0.0438296445338699;185
"696";"Liechtenstein";2019-11-15;3;21;-0.0379255266047719;164
"697";"Liechtenstein";2019-11-16;3;17;-0.0425710594315245;124
"698";"Liechtenstein";2019-11-17;3;22;0.0192106979778213;116
"699";"Liechtenstein";2019-11-18;3;20;-0.0346952772878699;155
"700";"Liechtenstein";2019-11-19;3;16;-0.0538838230327592;68
"701";"Liechtenstein";2019-11-20;3;20;0.0180709574545191;207
"702";"Liechtenstein";2019-11-21;3;20;0.046090973702914;179
"703";"Liechtenstein";2019-11-22;3;20;0.0171397379912664;133
"704";"Liechtenstein";2019-11-23;3;15;-0.0462034716420681;115
"705";"Liechtenstein";2019-11-24;3;17;-0.0324311171009284;122
"706";"Liechtenstein";2019-11-25;3;15;0.0193280902104432;122
"707";"Liechtenstein";2019-11-26;3;22;0.0409164054864692;190
"708";"Liechtenstein";2019-11-27;3;22;0.00247686060792857;210
"709";"Liechtenstein";2019-11-28;3;22;-0.0210783962557012;196
"710";"Liechtenstein";2019-11-29;3;20;0.0434231511793839;178
"711";"Liechtenstein";2019-11-30;3;19;-0.0111371446422993;139
"712";"Liechtenstein";2019-12-01;3;19;-0.031594623220239;84
"713";"Liechtenstein";2019-12-02;3;17;0.0577244638313341;69
"714";"Liechtenstein";2019-12-03;3;22;0.0133572926025756;193
"715";"Liechtenstein";2019-12-04;3;19;0.0531385281385281;188
"716";"Liechtenstein";2019-12-05;3;20;0.00335761304862429;209
"717";"Liechtenstein";2019-12-06;3;22;-0.0575229368332817;186
"718";"Liechtenstein";2019-12-07;3;19;-0.0163133036853173;138
"719";"Liechtenstein";2019-12-08;3;19;0.0556072910724073;126
"720";"Liechtenstein";2019-12-09;3;20;0.000459072517896048;146
"721";"Liechtenstein";2019-12-10;3;20;0.044615975422427;154
"722";"Liechtenstein";2019-12-11;3;19;0.0316594516594517;182
"723";"Liechtenstein";2019-12-12;3;22;0.0352013162988773;193
"724";"Liechtenstein";2019-12-13;3;22;0.0521417699499891;175
"725";"Liechtenstein";2019-12-14;3;22;-0.051965811965812;113
"726";"Liechtenstein";2019-12-15;3;19;-0.00947348044909021;88
"727";"Liechtenstein";2019-12-16;3;20;-0.0291607337601403;151
"728";"Liechtenstein";2019-12-17;3;20;0.0244471969905496;161
"729";"Liechtenstein";2019-12-18;3;19;-0.0274035569431989;187
"730";"Liechtenstein";2019-12-19;3;22;0.0682668035767766;190
"731";"Liechtenstein";2019-12-20;3;22;0.00319439496496853;195
"732";"Liechtenstein";2019-12-21;3;22;-0.00932539682539683;133
"733";"Liechtenstein";2019-12-22;3;16;-0.0443096735549566;91
"734";"Liechtenstein";2019-12-23;3;19;-0.0693318710059782;98
"735";"Liechtenstein";2019-12-24;3;20;0.0517336170967456;75
"736";"Liechtenstein";2019-12-25;3;17;0.053454733672125;51
"737";"Liechtenstein";2019-12-26;3;18;-0.0569352159468439;72
"738";"Liechtenstein";2019-12-27;3;21;0.0641647770219199;89
"739";"Liechtenstein";2019-12-28;3;15;-0.0373746226506963;67
"740";"Liechtenstein";2019-12-29;3;16;-0.0828265442723274;70
"741";"Liechtenstein";2019-12-30;3;20;-0.0307991007561823;100
"742";"Liechtenstein";2019-12-31;3;17;-0.0158815497525175;76
"743";"Liechtenstein";2020-01-01;3;11;-0.0129563492063492;47
"744";"Liechtenstein";2020-01-02;3;20;0.00194805194805195;100
"745";"Liechtenstein";2020-01-03;3;22;-0.0328398683602303;99
"746";"Liechtenstein";2020-01-04;3;19;0.0231420665328711;75
"747";"Liechtenstein";2020-01-05;3;17;-0.0476190476190476;64
"748";"Liechtenstein";2020-01-06;3;21;-0.0145502645502646;84
"749";"Liechtenstein";2020-01-07;3;20;0.0129359857978279;134
"750";"Liechtenstein";2020-01-08;3;22;0.0206617105351283;113
"751";"Liechtenstein";2020-01-09;3;19;0.0659231980730035;129
"752";"Liechtenstein";2020-01-10;3;20;0.0579913324979114;127
"753";"Liechtenstein";2020-01-11;3;18;0.00351958203716998;97
"754";"Liechtenstein";2020-01-12;3;18;-0.013799661876585;83
"755";"Liechtenstein";2020-01-13;3;20;0.0882993197278912;116
"756";"Liechtenstein";2020-01-14;3;21;0.0328905980108729;148
"757";"Liechtenstein";2020-01-15;3;22;-0.0302403284546142;148
"758";"Liechtenstein";2020-01-16;3;20;0.0798007636102874;151
"759";"Liechtenstein";2020-01-17;3;22;0.0494120128671624;145
"760";"Liechtenstein";2020-01-18;3;19;-0.0290238478644276;88
"761";"Liechtenstein";2020-01-19;3;18;-0.0388501742160279;107
"762";"Liechtenstein";2020-01-20;3;20;0.0589175891758918;137
"763";"Liechtenstein";2020-01-21;3;18;-0.0606475938036222;142
"764";"Liechtenstein";2020-01-22;3;20;0.00620642431273661;145
"765";"Liechtenstein";2020-01-23;3;20;0.0115386670942226;151
"766";"Liechtenstein";2020-01-24;3;20;0.0192274440640454;154
"767";"Liechtenstein";2020-01-25;3;20;-0.0119353710262801;115
"768";"Liechtenstein";2020-01-26;3;21;0.00612019268735687;93
"769";"Liechtenstein";2020-01-27;3;19;-0.0269318321643903;136
"770";"Liechtenstein";2020-01-28;3;20;0.0195137314184933;119
"771";"Liechtenstein";2020-01-29;3;20;0.0114744134036739;157
"772";"Liechtenstein";2020-01-30;3;20;0.0541192881192881;171
"773";"Liechtenstein";2020-01-31;3;18;-0.01660305462272;168
"774";"Liechtenstein";2020-02-01;3;20;-0.028452380952381;101
"775";"Liechtenstein";2020-02-02;3;17;0.00963690476190476;93
"776";"Liechtenstein";2020-02-03;3;20;0.0489556187317381;102
"777";"Liechtenstein";2020-02-04;3;20;0.0414285714285714;116
"778";"Liechtenstein";2020-02-05;3;20;-0.0361016306408798;156
"779";"Liechtenstein";2020-02-06;3;20;0.0246937253648663;77
"780";"Liechtenstein";2020-02-07;1;2;-0.0797619047619048;6
"781";"Liechtenstein";2020-02-09;3;20;0.0337733179878195;187
"782";"Liechtenstein";2020-02-10;3;20;-0.00257402662111182;236
"783";"Liechtenstein";2020-02-11;3;20;-0.0837542803316613;155
"784";"Liechtenstein";2020-02-12;3;20;-0.0731034220242853;68
"785";"Liechtenstein";2020-02-13;3;7;0.366666666666667;20
"786";"Liechtenstein";2020-02-14;3;18;0.0221141581632653;218
"787";"Liechtenstein";2020-02-15;3;18;0.0173911460608708;100
"788";"Liechtenstein";2020-02-16;3;15;-0.0199095022624434;96
"789";"Liechtenstein";2020-02-17;3;20;-0.0160034621061237;124
"790";"Liechtenstein";2020-02-18;3;22;-0.0118579878085581;130
"791";"Liechtenstein";2020-02-19;3;19;0.0249110320284698;137
"792";"Liechtenstein";2020-02-20;3;22;0.022364417989418;130
"793";"Liechtenstein";2020-02-21;3;20;0.0395334881920248;191
"794";"Liechtenstein";2020-02-22;3;21;0.05754877014419;118
"795";"Liechtenstein";2020-02-23;3;17;-0.0576888888888889;113
"796";"Liechtenstein";2020-02-24;3;20;-0.0134704465443765;120
"797";"Liechtenstein";2020-02-25;3;20;0.0969011268629589;117
"798";"Liechtenstein";2020-02-26;3;20;0.0544926320211974;122
"799";"Liechtenstein";2020-02-27;3;22;-0.00202898550724638;154
"800";"Liechtenstein";2020-02-28;3;20;-0.0484430223560658;159
"801";"Liechtenstein";2020-02-29;3;22;0.0147190076393616;96
"802";"Liechtenstein";2020-03-01;3;17;0.00379911527452511;75
"803";"Liechtenstein";2020-03-02;3;22;0.00520507973039619;142
"804";"Liechtenstein";2020-03-03;3;20;0.0148727984344423;133
"805";"Liechtenstein";2020-03-04;3;20;-0.00743167807387991;152
"806";"Liechtenstein";2020-03-05;3;22;-0.064352345797105;174
"807";"Liechtenstein";2020-03-06;3;20;0.0333200035546077;155
"808";"Liechtenstein";2020-03-07;3;16;-0.126984126984127;67
"809";"Liechtenstein";2020-03-08;3;18;-0.0350486431131592;77
